Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
.,io.jhdf.object.datatype,FloatingPointTest,testHalfPrecisionFloats,Magic Number,The method contains a magic number: 0x7BFF,103
.,io.jhdf.object.datatype,FloatingPointTest,testHalfPrecisionFloats,Magic Number,The method contains a magic number: 65504.0f,103
.,io.jhdf.object.datatype,FloatingPointTest,testHalfPrecisionFloats,Magic Number,The method contains a magic number: 0xC000,103
.,io.jhdf.object.datatype,FloatingPointTest,testHalfPrecisionFloats,Magic Number,The method contains a magic number: 2.0f,103
.,io.jhdf.object.datatype,FloatingPointTest,testHalfPrecisionFloats,Magic Number,The method contains a magic number: 0x8000,103
.,io.jhdf.object.datatype,FloatingPointTest,testHalfPrecisionFloats,Magic Number,The method contains a magic number: 0xFFFF,103
.,io.jhdf.object.datatype,FloatingPointTest,testHalfPrecisionFloats,Magic Number,The method contains a magic number: 0x7C00,103
.,io.jhdf.object.datatype,FloatingPointTest,testHalfPrecisionFloats,Magic Number,The method contains a magic number: 0xFC00,103
.,io.jhdf.object.datatype,ReferenceTest,datasetReadTests,Long Statement,The length of the statement "return Arrays.asList(dynamicTest("Reference8"`createTest(longBuffer`referenceDataType`dims`longResult))`dynamicTest("Reference4"`createTest(referenceIntBuffer`referenceDataTypeSmall`dims`referenceIntLongResult)));" is 213.,51
.,io.jhdf.object.datatype,ReferenceTest,testUnsupportedReferenceLengthThrows,Magic Number,The method contains a magic number: 11,69
.,io.jhdf.object.datatype,StringDataTest,testNullTerminated,Magic Number,The method contains a magic number: 20,28
.,io.jhdf.object.datatype,StringDataTest,testNullTerminated,Magic Number,The method contains a magic number: 20,28
.,io.jhdf.object.datatype,StringDataTest,testNullTerminated,Magic Number,The method contains a magic number: 5,28
.,io.jhdf.object.datatype,StringDataTest,testNullTerminatedWithFullBuffer,Magic Number,The method contains a magic number: 5,47
.,io.jhdf.object.datatype,StringDataTest,testNullTerminatedWithFullBuffer,Magic Number,The method contains a magic number: 5,47
.,io.jhdf.object.datatype,StringDataTest,testNullTerminatedWithFullBuffer,Magic Number,The method contains a magic number: 5,47
.,io.jhdf.object.datatype,StringDataTest,testNullPadded,Magic Number,The method contains a magic number: 20,65
.,io.jhdf.object.datatype,StringDataTest,testNullPadded,Magic Number,The method contains a magic number: 20,65
.,io.jhdf.object.datatype,StringDataTest,testNullPadded,Magic Number,The method contains a magic number: 11,65
.,io.jhdf.object.datatype,StringDataTest,testSpacePadded,Magic Number,The method contains a magic number: 20,86
.,io.jhdf.object.datatype,StringDataTest,testSpacePadded,Magic Number,The method contains a magic number: 20,86
.,io.jhdf.object.datatype,StringDataTest,testSpacePadded,Magic Number,The method contains a magic number: 11,86
.,io.jhdf.object.datatype,StringDataTest,testNullPaddedEmptyString,Magic Number,The method contains a magic number: 4,104
.,io.jhdf.object.datatype,StringDataTest,testNullPaddedEmptyString,Magic Number,The method contains a magic number: 4,104
.,io.jhdf.object.datatype,StringDataTest,testSpacePaddedEmptyString,Magic Number,The method contains a magic number: 4,123
.,io.jhdf.object.datatype,StringDataTest,testSpacePaddedEmptyString,Magic Number,The method contains a magic number: 4,123
.,io.jhdf.object.message,AttributeInfoMessage,AttributeInfoMessage,Long Identifier,The length of the field MAXIMUM_CREATION_INDEX_PRESENT is 30.,42
.,io.jhdf.object.message,AttributeInfoMessage,AttributeInfoMessage,Long Identifier,The length of the field ATTRIBUTE_CREATION_ORDER_PRESENT is 32.,42
.,io.jhdf.object.message,AttributeInfoMessage,AttributeInfoMessage,Long Identifier,The length of the field attributeCreationOrderBTreeAddress is 34.,42
.,io.jhdf.object.message,AttributeInfoMessage,AttributeInfoMessage,Magic Number,The method contains a magic number: 2,42
.,io.jhdf.object.message,AttributeInfoMessage,getAttributeCreationOrderBTreeAddress,Long Identifier,The length of the field attributeCreationOrderBTreeAddress is 34.,81
.,io.jhdf.object.message,AttributeMessage,AttributeMessage,Complex Method,Cyclomatic complexity of the method is 13,37
.,io.jhdf.object.message,AttributeMessage,AttributeMessage,Magic Number,The method contains a magic number: 2,37
.,io.jhdf.object.message,AttributeMessage,AttributeMessage,Magic Number,The method contains a magic number: 2,37
.,io.jhdf.object.message,AttributeMessage,AttributeMessage,Magic Number,The method contains a magic number: 2,37
.,io.jhdf.object.message,AttributeMessage,AttributeMessage,Magic Number,The method contains a magic number: 2,37
.,io.jhdf.object.message,AttributeMessage,AttributeMessage,Magic Number,The method contains a magic number: 3,37
.,io.jhdf.object.message,AttributeMessage,AttributeMessage,Magic Number,The method contains a magic number: 2,37
.,io.jhdf.object.message,AttributeMessage,AttributeMessage,Magic Number,The method contains a magic number: 3,37
.,io.jhdf.object.message,AttributeMessage,AttributeMessage,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@3df36a5d,37
.,io.jhdf.object.message,AttributeMessage,AttributeMessage,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@23830272,37
.,io.jhdf.object.message,AttributeMessage,AttributeMessage,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@6ed9e4ee,37
.,io.jhdf.object.message,DataLayoutMessage,createDataLayoutMessage,Magic Number,The method contains a magic number: 2,30
.,io.jhdf.object.message,DataLayoutMessage,createDataLayoutMessage,Magic Number,The method contains a magic number: 3,30
.,io.jhdf.object.message,DataLayoutMessage,createDataLayoutMessage,Magic Number,The method contains a magic number: 4,30
.,io.jhdf.object.message,DataLayoutMessage,createDataLayoutMessage,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@ee1e4f0,30
.,io.jhdf.object.message,DataLayoutMessage,readV1V2Message,Magic Number,The method contains a magic number: 5,45
.,io.jhdf.object.message,DataLayoutMessage,readV1V2Message,Magic Number,The method contains a magic number: 2,45
.,io.jhdf.object.message,DataLayoutMessage,readV1V2Message,Magic Number,The method contains a magic number: 4,45
.,io.jhdf.object.message,DataLayoutMessage,readV1V2Message,Magic Number,The method contains a magic number: 4,45
.,io.jhdf.object.message,DataLayoutMessage,readV1V2Message,Magic Number,The method contains a magic number: 2,45
.,io.jhdf.object.message,DataLayoutMessage,readV1V2Message,Magic Number,The method contains a magic number: 4,45
.,io.jhdf.object.message,DataLayoutMessage,readV1V2Message,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@28e6c6f3,45
.,io.jhdf.object.message,DataLayoutMessage,readV3V4Message,Magic Number,The method contains a magic number: 2,84
.,io.jhdf.object.message,DataLayoutMessage,readV3V4Message,Magic Number,The method contains a magic number: 3,84
.,io.jhdf.object.message,DataLayoutMessage,readV3V4Message,Magic Number,The method contains a magic number: 3,84
.,io.jhdf.object.message,DataLayoutMessage,readV3V4Message,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@134dd10f,84
.,io.jhdf.object.message,DataSpace,DataSpace,Complex Method,Cyclomatic complexity of the method is 8,30
.,io.jhdf.object.message,DataSpace,DataSpace,Magic Number,The method contains a magic number: 5,30
.,io.jhdf.object.message,DataSpace,DataSpace,Magic Number,The method contains a magic number: 2,30
.,io.jhdf.object.message,DataSpace,DataSpace,Magic Number,The method contains a magic number: 2,30
.,io.jhdf.object.message,FillValueMessage,FillValueMessage,Magic Number,The method contains a magic number: 2,40
.,io.jhdf.object.message,FillValueMessage,FillValueMessage,Magic Number,The method contains a magic number: 2,40
.,io.jhdf.object.message,FillValueMessage,FillValueMessage,Magic Number,The method contains a magic number: 4,40
.,io.jhdf.object.message,FillValueMessage,FillValueMessage,Magic Number,The method contains a magic number: 3,40
.,io.jhdf.object.message,FillValueMessage,FillValueMessage,Magic Number,The method contains a magic number: 2,40
.,io.jhdf.object.message,FillValueMessage,FillValueMessage,Magic Number,The method contains a magic number: 2,40
.,io.jhdf.object.message,FillValueMessage,FillValueMessage,Magic Number,The method contains a magic number: 2,40
.,io.jhdf.object.message,FillValueMessage,FillValueMessage,Magic Number,The method contains a magic number: 4,40
.,io.jhdf.object.message,FillValueOldMessage,FillValueOldMessage,Magic Number,The method contains a magic number: 4,34
.,io.jhdf.object.message,FilterPipelineMessage,FilterPipelineMessage,Complex Method,Cyclomatic complexity of the method is 8,41
.,io.jhdf.object.message,FilterPipelineMessage,FilterPipelineMessage,Magic Number,The method contains a magic number: 2,41
.,io.jhdf.object.message,FilterPipelineMessage,FilterPipelineMessage,Magic Number,The method contains a magic number: 6,41
.,io.jhdf.object.message,FilterPipelineMessage,FilterPipelineMessage,Magic Number,The method contains a magic number: 2,41
.,io.jhdf.object.message,FilterPipelineMessage,FilterPipelineMessage,Magic Number,The method contains a magic number: 2,41
.,io.jhdf.object.message,FilterPipelineMessage,FilterPipelineMessage,Magic Number,The method contains a magic number: 256,41
.,io.jhdf.object.message,FilterPipelineMessage,FilterPipelineMessage,Magic Number,The method contains a magic number: 2,41
.,io.jhdf.object.message,FilterPipelineMessage,FilterPipelineMessage,Magic Number,The method contains a magic number: 2,41
.,io.jhdf.object.message,FilterPipelineMessage,FilterPipelineMessage,Magic Number,The method contains a magic number: 2,41
.,io.jhdf.object.message,FilterPipelineMessage,FilterPipelineMessage,Magic Number,The method contains a magic number: 2,41
.,io.jhdf.object.message,FilterPipelineMessage,FilterPipelineMessage,Magic Number,The method contains a magic number: 4,41
.,io.jhdf.object.message,GroupInfoMessage,GroupInfoMessage,Long Identifier,The length of the field ESTIMATED_ENTRY_INFORMATION_PRESENT is 35.,41
.,io.jhdf.object.message,GroupInfoMessage,GroupInfoMessage,Magic Number,The method contains a magic number: 2,41
.,io.jhdf.object.message,GroupInfoMessage,GroupInfoMessage,Magic Number,The method contains a magic number: 2,41
.,io.jhdf.object.message,GroupInfoMessage,GroupInfoMessage,Magic Number,The method contains a magic number: 2,41
.,io.jhdf.object.message,GroupInfoMessage,GroupInfoMessage,Magic Number,The method contains a magic number: 2,41
.,io.jhdf.object.message,LinkInfoMessage,LinkInfoMessage,Long Identifier,The length of the field bTreeCreationOrderIndexAddress is 30.,30
.,io.jhdf.object.message,LinkInfoMessage,LinkInfoMessage,Magic Number,The method contains a magic number: 8,30
.,io.jhdf.object.message,LinkInfoMessage,getBTreeCreationOrderIndexAddress,Long Identifier,The length of the field bTreeCreationOrderIndexAddress is 30.,69
.,io.jhdf.object.message,LinkMessage,fromInt,Magic Number,The method contains a magic number: 64,28
.,io.jhdf.object.message,LinkMessage,fromInt,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@3292a91c,28
.,io.jhdf.object.message,LinkMessage,LinkMessage,Complex Method,Cyclomatic complexity of the method is 14,59
.,io.jhdf.object.message,LinkMessage,LinkMessage,Magic Number,The method contains a magic number: 2,59
.,io.jhdf.object.message,LinkMessage,LinkMessage,Magic Number,The method contains a magic number: 2,59
.,io.jhdf.object.message,LinkMessage,LinkMessage,Magic Number,The method contains a magic number: 2,59
.,io.jhdf.object.message,LinkMessage,LinkMessage,Magic Number,The method contains a magic number: 4,59
.,io.jhdf.object.message,LinkMessage,LinkMessage,Magic Number,The method contains a magic number: 3,59
.,io.jhdf.object.message,LinkMessage,LinkMessage,Magic Number,The method contains a magic number: 8,59
.,io.jhdf.object.message,LinkMessage,LinkMessage,Magic Number,The method contains a magic number: 8,59
.,io.jhdf.object.message,LinkMessage,LinkMessage,Magic Number,The method contains a magic number: 2,59
.,io.jhdf.object.message,LinkMessage,LinkMessage,Magic Number,The method contains a magic number: 2,59
.,io.jhdf.object.message,LinkMessage,LinkMessage,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@33551dda,59
.,io.jhdf.object.message,LinkMessage,LinkMessage,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@2d1a841d,59
.,io.jhdf.object.message,LinkMessage,LinkMessage,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@5022ed18,59
.,io.jhdf.object.message,Message,readObjectHeaderV1Message,Long Statement,The length of the statement "logger.warn("After reading message ({}) buffer still has {} bytes remaining"`message.getClass().getSimpleName()`headerData.remaining());" is 136.,41
.,io.jhdf.object.message,Message,readObjectHeaderV1Message,Magic Number,The method contains a magic number: 2,41
.,io.jhdf.object.message,Message,readObjectHeaderV1Message,Magic Number,The method contains a magic number: 2,41
.,io.jhdf.object.message,Message,readObjectHeaderV1Message,Magic Number,The method contains a magic number: 3,41
.,io.jhdf.object.message,Message,readObjectHeaderV1Message,Magic Number,The method contains a magic number: 7,41
.,io.jhdf.object.message,Message,readObjectHeaderV2Message,Long Statement,The length of the statement "logger.warn("After reading message ({}) buffer still has {} bytes remaining"`message.getClass().getSimpleName()`headerData.remaining());" is 136.,64
.,io.jhdf.object.message,Message,readObjectHeaderV2Message,Magic Number,The method contains a magic number: 2,64
.,io.jhdf.object.message,Message,readMessage,Complex Method,Cyclomatic complexity of the method is 24,86
.,io.jhdf.object.message,Message,readMessage,Magic Number,The method contains a magic number: 2,86
.,io.jhdf.object.message,Message,readMessage,Magic Number,The method contains a magic number: 3,86
.,io.jhdf.object.message,Message,readMessage,Magic Number,The method contains a magic number: 4,86
.,io.jhdf.object.message,Message,readMessage,Magic Number,The method contains a magic number: 5,86
.,io.jhdf.object.message,Message,readMessage,Magic Number,The method contains a magic number: 6,86
